customer_name,date_spec,use_type,volume,brand_name,uom_code,version_type
DROGUERIAS CRUZ VERDE S A S,01/11/2024,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2024,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2024,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2024,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,CHWI A PPX,58,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,CHWI B PPX,525,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,CHWI A OD,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,CHWI B OD,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,HA,544,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,CHWI B PPX,508,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,CHWI A OD,120,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,CHWI B OD,300,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,HA,140,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,DFVII,179,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,CHWI A PPX,234,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,CHWI B PPX,580,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,CHWI A OD,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,CHWI B OD,186,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,CHWI CX,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,HA,692,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,DFVII,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,CHWI B PPX,508,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,CHWI A OD,100,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,CHWI B OD,300,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,HA,257,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2025,OTHER,200,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2025,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,CHWI A PPX,64,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,CHWI B PPX,740,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,CHWI A OD,30,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,CHWI B OD,60,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,CHWI CX,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,TG,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,HA,825,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,DFVII,13,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2026,OTHER,8,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,CHWI B PPX,508,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,CHWI A OD,110,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,CHWI B OD,318,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,HA,180,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,DFVII,50,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2026,OTHER,30,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,CHWI A PPX,34,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,CHWI B PPX,574,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,CHWI A OD,484,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,CHWI B OD,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,CHWI CX,16,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,HA,1011,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2026,OTHER,10,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,CHWI B PPX,508,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,CHWI A OD,120,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,CHWI B OD,400,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,HA,200,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,DFVII,86,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/11/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/12/2026,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,CHWI B PPX,538,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,CHWI B OD,32,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,CHWI CX,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,TG,5,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,HA,97,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,DFVII,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/01/2027,OTHER,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,CHWI B PPX,508,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,CHWI A OD,100,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,CHWI B OD,300,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,HA,200,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,DFVII,100,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/02/2027,OTHER,52,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/03/2027,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/04/2027,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/05/2027,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/06/2027,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,CHWI A OD,120,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,CHWI B OD,212,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,DFVII,0,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/07/2027,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,CHWI A PPX,24,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,CHWI B PPX,508,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,CHWI A OD,110,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,CHWI B OD,250,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,HA,200,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,DFVII,95,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/08/2027,OTHER,30,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,CHWI B OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,CHWI CX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,TG,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,HA,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,DFVII,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/09/2027,OTHER,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2027,CHWI A PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2027,CHWI B PPX,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2027,CHWI A OD,,N7,MG,AB
DROGUERIAS CRUZ VERDE S A S,01/10/2027,CHWI B OD,,N7,MG,AB
